,filename,class_name,class_id,filename_
2059,data\ABD-EL-BASET\output_294_رقية المنزل سورة البقرة + يس + الصافات + الملك + الواقعة +الرحمن (سور الرزق) بصوت عبدالباسط عبدالصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_294_رقية المنزل سورة البقرة + يس + الصافات + الملك + الواقعة +الرحمن (سور الرزق) بصوت عبدالباسط عبدالصمد.mp3
4214,data\ISMAIL-ALKADY\output_120_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_120_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
3667,data\ALAA-AKL\output_530_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_530_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
92,data\ABD-EL-BASET\output_013_رقية المنزل سورة البقرة + يس + الصافات + الملك + الواقعة +الرحمن (سور الرزق) بصوت عبدالباسط عبدالصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_013_رقية المنزل سورة البقرة + يس + الصافات + الملك + الواقعة +الرحمن (سور الرزق) بصوت عبدالباسط عبدالصمد.mp3
5058,data\ISMAIL-ALKADY\output_402_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_402_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
1623,data\ABD-EL-BASET\output_231_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_231_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
3994,data\ISMAIL-ALKADY\output_047_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_047_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
4369,data\ISMAIL-ALKADY\output_172_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_172_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
5246,data\ISMAIL-ALKADY\output_487_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_487_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
4163,data\ISMAIL-ALKADY\output_103_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_103_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
2440,data\ABDALLA-KHALAF\output_021_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_021_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
3937,data\ISMAIL-ALKADY\output_028_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_028_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
4672,data\ISMAIL-ALKADY\output_273_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_273_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
494,data\ABD-EL-BASET\output_070_سورة يس  راحة نفسية لا توصف لعلاج الأرق والنوم بهدوء وراحة وسكينة للشيخ عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_070_سورة يس  راحة نفسية لا توصف لعلاج الأرق والنوم بهدوء وراحة وسكينة للشيخ عبد الباسط عبد الصمد.mp3
1375,data\ABD-EL-BASET\output_196_سورة الكهف  عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_196_سورة الكهف  عبد الباسط عبد الصمد.mp3
4275,data\ISMAIL-ALKADY\output_141_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_141_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
2658,data\ABDALLA-KHALAF\output_237_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_237_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
1832,data\ABD-EL-BASET\output_261_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_261_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
1164,data\ABD-EL-BASET\output_166_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_166_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
2133,data\ABD-EL-BASET\output_304_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_304_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
1270,data\ABD-EL-BASET\output_181_سورة الكهف  عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_181_سورة الكهف  عبد الباسط عبد الصمد.mp3
3968,data\ISMAIL-ALKADY\output_038_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_038_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
2201,data\ABD-EL-BASET\output_314_سورة الكهف  عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_314_سورة الكهف  عبد الباسط عبد الصمد.mp3
2642,data\ABDALLA-KHALAF\output_221_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_221_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
4035,data\ISMAIL-ALKADY\output_061_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_061_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
618,data\ABD-EL-BASET\output_088_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_088_سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
4740,data\ISMAIL-ALKADY\output_296_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_296_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
2229,data\ABD-EL-BASET\output_318_سورة الكهف  عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_318_سورة الكهف  عبد الباسط عبد الصمد.mp3
124,data\ABD-EL-BASET\output_017_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_017_ق..رآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
2775,data\ABDALLA-KHALAF\output_354_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_354_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
2605,data\ABDALLA-KHALAF\output_184_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_184_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
3740,data\ALAA-AKL\output_603_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_603_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
3563,data\ALAA-AKL\output_426_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_426_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
2615,data\ABDALLA-KHALAF\output_194_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3,ABDALLA-KHALAF,1,data\ABDALLA-KHALAF\output_194_سورة الكهف كاملة أجمل تلاوة هادئة في يوم الجمعة راحة وسكينة وهدوء  Surah Al kahf Full.mp3
1782,data\ABD-EL-BASET\output_254_سورة يس  راحة نفسية لا توصف لعلاج الأرق والنوم بهدوء وراحة وسكينة للشيخ عبد الباسط عبد الصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_254_سورة يس  راحة نفسية لا توصف لعلاج الأرق والنوم بهدوء وراحة وسكينة للشيخ عبد الباسط عبد الصمد.mp3
5317,data\ISMAIL-ALKADY\output_522_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_522_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
5028,data\ISMAIL-ALKADY\output_392_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_392_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
869,data\ABD-EL-BASET\output_124_رقية المنزل سورة البقرة + يس + الصافات + الملك + الواقعة +الرحمن (سور الرزق) بصوت عبدالباسط عبدالصمد.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_124_رقية المنزل سورة البقرة + يس + الصافات + الملك + الواقعة +الرحمن (سور الرزق) بصوت عبدالباسط عبدالصمد.mp3
3303,data\ALAA-AKL\output_166_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_166_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
1042,data\ABD-EL-BASET\output_148_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_148_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
1973,data\ABD-EL-BASET\output_281_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3,ABD-EL-BASET,0,data\ABD-EL-BASET\output_281_قرآن الصباح  سورة البقرة كاملة بصوت الشيخ عبد الباسط عبد الصمد Surah Al Baqarah.mp3
